PMC_ID,English,Vietnamese
PMC6834279,"Short acting β-agonist trials had a positive response in approximately half of cases, according to provider report.","Theo báo cáo của nhà cung cấp, các thử nghiệm về chất chủ vận β tác dụng ngắn có phản ứng tích cực trong khoảng một nửa số trường hợp."
PMC6834279,Inhaled short acting β-agonists were prescribed for two in five children in Greece and for one in five children in Vietnam but never in Kyrgyzstan or Uganda.,Thuốc chủ vận β tác dụng ngắn dạng hít được kê cho 2/5 trẻ em ở Hy Lạp và 1/5 trẻ em ở Việt Nam nhưng chưa bao giờ được kê đơn ở Kyrgyzstan hoặc Uganda.
PMC6834279,"In Kyrgyzstan and Vietnam, antivirals and cough medicines were prescribed frequently (30.5% and 75.3%) but rarely in Greece and Uganda ( Table 5 ).","Ở Kyrgyzstan và Việt Nam, thuốc kháng virus và thuốc ho được kê đơn thường xuyên (30,5% và 75,3%) nhưng hiếm khi ở Hy Lạp và Uganda ( Bảng 5 )."
PMC6834279,"SABA: Short acting β-agonist a : In Uganda, the majority of clinics only had oral SABAs available.","SABA: Thuốc chủ vận β tác dụng ngắn a: Ở Uganda, phần lớn các phòng khám chỉ có sẵn SABA đường uống."
PMC6834279,Children were referred to a higher level of care in 3.6% (Kyrgyzstan) to 10% (Uganda) of cases.,"Trẻ em được chuyển đến mức độ chăm sóc cao hơn trong 3,6% (Kyrgyzstan) đến 10% (Uganda) trường hợp."
PMC6834279,Cough and/or difficult breathing were still present in 0.8% (Kyrgyzstan) to 17% (Greece) at five days follow-up.,"Ho và/hoặc khó thở vẫn còn hiện diện ở 0,8% (Kyrgyzstan) đến 17% (Hy Lạp) sau 5 ngày theo dõi."
PMC6834279,"In Greece, 9.7% of children had been admitted to hospital at follow-up, 1.7% in Kyrgyzstan, 3.7% in Vietnam, and 2.8% in Uganda.","Tại Hy Lạp, 9,7% trẻ em phải nhập viện khi theo dõi, 1,7% ở Kyrgyzstan, 3,7% ở Việt Nam và 2,8% ở Uganda."
PMC6834279,"Mortality at follow-up was 0% in Greece, Kyrgyzstan, and Vietnam, and 0.9% in Uganda: One child aged four months presenting with fever, cough and vomiting, diagnosed with a bacterial infection and one child aged 48 months presenting with fever, cough, chest pain and loss of appetite, diagnosed with an ARI.","Tỷ lệ tử vong khi theo dõi là 0% ở Hy Lạp, Kyrgyzstan và Việt Nam và 0,9% ở Uganda: Một trẻ 4 tháng tuổi bị sốt, ho và nôn, được chẩn đoán nhiễm vi khuẩn và một trẻ 48 tháng tuổi bị sốt, ho, đau ngực và chán ăn, được chẩn đoán mắc ARI."
PMC6834279,Both children were assigned to home treatment.,Cả hai đứa trẻ đều được chỉ định điều trị tại nhà.
PMC6834279,The chest of the four months old child was not exposed.,Bộ ngực của đứa trẻ bốn tháng tuổi không lộ ra ngoài.
PMC6834279,"During the exit interview, the mother reported: “Treatment given is always the same.","Trong cuộc phỏng vấn xuất cảnh, người mẹ kể: “Phương pháp điều trị được đưa ra luôn giống nhau."
PMC6834279,He normally gets difficult breathing and also wheezes at night and coughs more at night than at day”.,"Bé thường khó thở, thở khò khè về đêm và ho nhiều hơn ban đêm”."
PMC6834279,"In Greece, Kyrgyzstan, and Uganda, most surveyed facilities were small, with limited personnel and either no, or a few beds for pediatric care.","Ở Hy Lạp, Kyrgyzstan và Uganda, hầu hết các cơ sở được khảo sát đều có quy mô nhỏ, nhân lực hạn chế và không có hoặc có ít giường chăm sóc trẻ em."
PMC6834279,"All facilities had electricity, while oxygen and nebulizers were always available in Greece and Vietnam.","Tất cả các cơ sở đều có điện, trong khi máy thở oxy và máy phun sương luôn có sẵn ở Hy Lạp và Việt Nam."
PMC6834279,"With a few exceptions, spacers were only available in Greece.","Với một số trường hợp ngoại lệ, miếng đệm chỉ có ở Hy Lạp."
PMC6834279,"In Greece and Vietnam, all facilities had access to nebulized short acting β-agonists.","Ở Hy Lạp và Việt Nam, tất cả các cơ sở đều có thể sử dụng thuốc chủ vận β tác dụng ngắn dạng khí dung."
PMC6834279,Metered dose inhaler short acting β-agonists were often available in rural clinics in Greece and Kyrgyzstan and at the referral level in Vietnam ( Table 6 ).,Thuốc chủ vận β dạng hít định liều tác dụng ngắn thường có sẵn ở các phòng khám nông thôn ở Hy Lạp và Kyrgyzstan và ở tuyến tuyến ở Việt Nam ( Bảng 6 ).
PMC6834279,"Answers according to color: Always (dark green); Often (green); Sometimes (yellow); Never (dark red); Yes (light green); No (red) MDs: medical doctors, COs: Clinical Officers, SABA: Short acting β-agonist, MDI: Metered dose inhaler, ICS: Inhaled corticosteroids, OCS: Oral corticosteroids To our knowledge, this is the first study to describe diagnostic and treatment practices related to ARI in under-fives across primary care settings in high-, middle-, and low-income countries with diverse socio-economic and cultural backgrounds.","Đáp án theo màu sắc: Luôn (xanh đậm); Thường (màu xanh lá cây); Đôi khi (màu vàng); Không bao giờ (đỏ sẫm); Có (xanh nhạt); Không (màu đỏ) MD: bác sĩ y khoa, CO: Cán bộ lâm sàng, SABA: Thuốc chủ vận β tác dụng ngắn, MDI: Ống hít định liều, ICS: Corticosteroid dạng hít, OCS: Corticosteroid đường uống Theo hiểu biết của chúng tôi, đây là nghiên cứu đầu tiên mô tả các thực hành chẩn đoán và điều trị liên quan đến ARI ở trẻ dưới 5 tuổi tại các cơ sở chăm sóc ban đầu ở các quốc gia có thu nhập cao, trung bình và thu nhập thấp với nền tảng văn hóa và kinh tế xã hội đa dạng."
PMC6834279,"We documented variations in consultation routines, medication availability and frequency of pneumonia diagnoses, along with very low rates of asthma diagnoses and high rates of unnecessary antibiotic prescriptions.","Chúng tôi đã ghi lại những khác biệt trong thói quen tư vấn, sự sẵn có của thuốc và tần suất chẩn đoán viêm phổi, cùng với tỷ lệ chẩn đoán hen suyễn rất thấp và tỷ lệ kê đơn kháng sinh không cần thiết cao."
PMC6834279,"The level of history taking and clinical examination in Kyrgyzstan, Vietnam, and Uganda is comparable to past findings from other low- and middle-income countries in South-east Asia, South America, and Africa, [ 5 , 23 , 24 ] indicating that there is still much room for improvement in this regard.","Mức độ khai thác bệnh sử và khám lâm sàng ở Kyrgyzstan, Việt Nam và Uganda tương đương với những phát hiện trước đây ở các quốc gia có thu nhập thấp và trung bình khác ở Đông Nam Á, Nam Mỹ và Châu Phi, [ 5 , 23 , 24 ] cho thấy vẫn còn nhiều chỗ cần cải thiện về mặt này."
PMC6834279,"In a study from Tanzania, longer consultations were associated with better quality of clinical assessment [ 23 ].","Trong một nghiên cứu từ Tanzania, thời gian tư vấn dài hơn có liên quan đến chất lượng đánh giá lâm sàng tốt hơn [ 23 ]."
PMC6834279,"In Greece and Kyrgyzstan, there was sufficient time for a full IMCI assessment, whereas in Uganda and Vietnam time spent was even shorter than in other low-resource countries.","Ở Hy Lạp và Kyrgyzstan, có đủ thời gian để thực hiện đánh giá IMCI đầy đủ, trong khi ở Uganda và Việt Nam thời gian thậm chí còn ngắn hơn so với các quốc gia có nguồn lực thấp khác."
PMC6834279,"5 As expected, most children were diagnosed with viral URTIs, yet different diagnostic patterns were observed across countries.","5 Đúng như dự đoán, hầu hết trẻ em được chẩn đoán mắc URTI do virus, tuy nhiên các mô hình chẩn đoán khác nhau đã được quan sát thấy ở các quốc gia."
PMC6834279,"For example, pneumonia was frequently diagnosed in Uganda and rarely in the other countries, while the opposite applied to bronchitis.","Ví dụ, bệnh viêm phổi thường được chẩn đoán ở Uganda và hiếm khi được chẩn đoán ở các quốc gia khác, trong khi điều ngược lại lại xảy ra với bệnh viêm phế quản."
PMC6834279,"This may reflect variations in incidence, health seeking behavior, diagnostic criteria, or health professionals’ knowledge or practices.","Điều này có thể phản ánh những khác biệt về tỷ lệ mắc bệnh, hành vi tìm kiếm sức khỏe, tiêu chuẩn chẩn đoán hoặc kiến ​​thức hoặc thực hành của chuyên gia y tế."
PMC6834279,Studies have indicated that the incidence of pneumonia is higher in low-income countries compared to high-income countries [ 25 ].,Các nghiên cứu đã chỉ ra rằng tỷ lệ mắc bệnh viêm phổi cao hơn ở các nước có thu nhập thấp so với các nước có thu nhập cao [25].
PMC6834279,"However, it is notable that these estimates were obtained using the WHO criteria for clinical pneumonia, while it has been shown that in low- and middle-income countries, approximately half of children diagnosed with pneumonia using the same criteria, have asthma or other bronchospastic diseases [ 15 , 17 ].","Tuy nhiên, điều đáng chú ý là những ước tính này được lấy bằng cách sử dụng tiêu chí của WHO về bệnh viêm phổi lâm sàng, trong khi người ta đã chứng minh rằng ở các nước thu nhập thấp và trung bình, khoảng một nửa số trẻ em được chẩn đoán mắc bệnh viêm phổi theo cùng tiêu chí, mắc bệnh hen suyễn hoặc các bệnh co thắt phế quản khác [ 15, 17 ]."
PMC6834279,The IMCI guidelines suggest a short-acting β-agonist trial to distinguish between pneumonia and asthma.,Hướng dẫn của IMCI đề xuất thử nghiệm thuốc chủ vận beta tác dụng ngắn để phân biệt giữa viêm phổi và hen suyễn.
PMC6834279,"In most Ugandan sites, however, neither inhaled short-acting β-agonists nor spacers were available.","Tuy nhiên, tại hầu hết các địa điểm ở Uganda, không có thuốc chủ vận β tác dụng ngắn cũng như miếng đệm đệm."
PMC6834279,"In Kyrgyzstan, inhaled short acting β-agonists were reported to be available, but spacers were not.","Ở Kyrgyzstan, thuốc chủ vận β tác dụng ngắn dạng hít đã được báo cáo là có sẵn nhưng miếng đệm thì không."
PMC6834279,"It is worth noting that inhaled short acting β-agonists, inhaled corticosteroids, and spacers are on the WHO essential medicines list [ 26 ].","Điều đáng chú ý là thuốc chủ vận β tác dụng ngắn dạng hít, corticosteroid dạng hít và miếng đệm nằm trong danh sách thuốc thiết yếu của WHO [ 26 ]."
PMC6834279,"Interestingly, in the countries where short acting β-agonist trials were available and used, symptom relief was observed in relatively high rates, however, only a few cases were diagnosed with asthma.","Điều thú vị là, ở những quốc gia có sẵn và sử dụng các thử nghiệm thuốc chủ vận beta tác dụng ngắn, tỷ lệ giảm triệu chứng tương đối cao được ghi nhận, tuy nhiên, chỉ có một số trường hợp được chẩn đoán mắc bệnh hen suyễn."
PMC6834279,"A recent WHO report identifies unnecessary antibiotic prescriptions among the major issues to be addressed in order to combat the global health threat of antimicrobial resistance [ 27 , 28 ].","Một báo cáo gần đây của WHO xác định việc kê đơn thuốc kháng sinh không cần thiết là một trong những vấn đề chính cần giải quyết nhằm chống lại mối đe dọa sức khỏe toàn cầu về tình trạng kháng kháng sinh [ 27 , 28 ]."
PMC6834279,"In this study, approximately half of children diagnosed with viral URTI were prescribed antibiotics.","Trong nghiên cứu này, khoảng một nửa số trẻ được chẩn đoán mắc URTI do virus được kê đơn thuốc kháng sinh."
PMC6834279,"In the United States, among 5700 children and teenagers presenting with acute URTI, approximately half received un-indicated antibiotics [ 29 ].","Tại Hoa Kỳ, trong số 5700 trẻ em và thanh thiếu niên bị URTI cấp tính, khoảng một nửa được dùng kháng sinh không được chỉ định [29]."
PMC6834279,Data on the global magnitude of unnecessary antibiotic prescriptions seem scarce [ 28 ].,Dữ liệu về mức độ toàn cầu của việc kê đơn thuốc kháng sinh không cần thiết dường như khan hiếm [28].
PMC6834279,"However, the problem is likely even more pronounced in countries where over the counter sale of antibiotics is not regulated, an issue not addressed in our study.","Tuy nhiên, vấn đề thậm chí còn rõ ràng hơn ở những quốc gia nơi việc bán thuốc kháng sinh không được quản lý, một vấn đề không được đề cập trong nghiên cứu của chúng tôi."
PMC6834279,"Qualitative data from Kyrgyzstan and Uganda show that caregivers often go directly to the pharmacy for repeated episodes of illness with similar symptoms to buy the medicine prescribed on the first visit, to save time and money needed for another consultation (Nantanda et al .","Dữ liệu định tính từ Kyrgyzstan và Uganda cho thấy người chăm sóc thường đến thẳng nhà thuốc khi bị bệnh lặp đi lặp lại với các triệu chứng tương tự để mua thuốc được kê trong lần khám đầu tiên, nhằm tiết kiệm thời gian và tiền bạc cần thiết cho lần tư vấn tiếp theo (Nantanda et al."
PMC6834279,"manuscript in preparation, authors’ unpublished data).","bản thảo đang chuẩn bị, dữ liệu chưa được công bố của tác giả)."
PMC6834279,"Thus, an initial inappropriate prescription of antibiotics can snowball into further unnecessary use, as well as an expectation among caregivers of antibiotic treatment also for viral infections.","Do đó, việc kê đơn thuốc kháng sinh không phù hợp ban đầu có thể dẫn đến việc sử dụng thuốc kháng sinh không cần thiết hơn nữa, cũng như kỳ vọng của những người chăm sóc về việc điều trị bằng kháng sinh đối với các bệnh nhiễm trùng do vi-rút."
PMC6834279,"Finally, an interesting country-specific finding concerned the use of other antiviral and cough medications.","Cuối cùng, một phát hiện thú vị ở từng quốc gia liên quan đến việc sử dụng các loại thuốc kháng vi-rút và ho khác."
PMC6834279,"Most children in Vietnam and many in Kyrgyzstan, were prescribed mucolytic agents, cough medicines, or antiviral drugs, despite the fact that there is no sufficient evidence of any effect, particularly in younger children [ 30 ] and that such medicines are not generally recommended due to serious reported side effects [ 31 ].","Hầu hết trẻ em ở Việt Nam và nhiều trẻ em ở Kyrgyzstan được kê đơn thuốc tiêu nhầy, thuốc ho hoặc thuốc kháng vi-rút, mặc dù thực tế là không có bằng chứng đầy đủ về bất kỳ tác dụng nào, đặc biệt ở trẻ nhỏ [ 30 ] và những loại thuốc này thường không được khuyên dùng do tác dụng phụ nghiêm trọng được báo cáo [ 31 ]."
PMC6834279,"The descriptive design of our study does not allow for statistical comparisons, and our finding of very diverse problems and settings indicate that generalizations should be done carefully.",Thiết kế mô tả trong nghiên cứu của chúng tôi không cho phép so sánh thống kê và phát hiện của chúng tôi về các vấn đề và bối cảnh rất đa dạng cho thấy rằng việc khái quát hóa cần được thực hiện một cách cẩn thận.
PMC6834279,"Additionally, although we used direct observation of clinical practice instead of self-reporting to minimize reporting bias, it is possible that health professionals may have performed better than their standard due to the presence of research staff in the consultations [ 32 ].","Ngoài ra, mặc dù chúng tôi sử dụng quan sát trực tiếp thực hành lâm sàng thay vì tự báo cáo để giảm thiểu sai lệch trong báo cáo, nhưng có thể các chuyên gia y tế có thể đã thực hiện tốt hơn tiêu chuẩn của họ do có sự hiện diện của nhân viên nghiên cứu trong quá trình tư vấn [32]."
PMC6834279,"In a study from Tanzania, a significant Hawthorne effect was observed under circumstances comparable to our study, but the effect waned after 10 to 15 consultations [ 23 ].","Trong một nghiên cứu từ Tanzania, hiệu ứng Hawthorne đáng kể đã được quan sát thấy trong những trường hợp tương tự như nghiên cứu của chúng tôi, nhưng hiệu ứng này giảm dần sau 10 đến 15 cuộc tham vấn [ 23 ]."
PMC6834279,"If this finding is generalizable, it has implications for the interpretation of our data, as we observed most health professionals less than 10 to 15 times.","Nếu phát hiện này có thể khái quát hóa được thì nó có ý nghĩa đối với việc giải thích dữ liệu của chúng tôi, vì chúng tôi đã quan sát hầu hết các chuyên gia y tế ít hơn 10 đến 15 lần."
PMC6834279,"Furthermore, data were collected by a diverse range of researchers with varying background, including medical doctors and research assistants.","Hơn nữa, dữ liệu được thu thập bởi nhiều nhà nghiên cứu có trình độ chuyên môn khác nhau, bao gồm cả bác sĩ y khoa và trợ lý nghiên cứu."
PMC6834279,There is a risk of misclassification when assigning complex acts of clinical consultations into categories on data collection forms and a thorough knowledge of clinical practice is probably an advantage.,Có nguy cơ phân loại sai khi phân loại các hoạt động tư vấn lâm sàng phức tạp thành các danh mục trên biểu mẫu thu thập dữ liệu và kiến ​​thức sâu rộng về thực hành lâm sàng có lẽ là một lợi thế.
PMC6834279,"It is also likely that educational, cultural, and other differences have affected data collection to some extent.","Cũng có khả năng là những khác biệt về giáo dục, văn hóa và những khác biệt khác đã ảnh hưởng đến việc thu thập dữ liệu ở một mức độ nào đó."
PMC6834279,"However, each country was visited by representatives of the coordinating team (JK, MSØ, AP, and/or SR) prior to study initiation and all forms were thoroughly discussed to minimize reporting differences.","Tuy nhiên, mỗi quốc gia đều đã được đại diện của nhóm điều phối (JK, MSØ, AP và/hoặc SR) đến thăm trước khi bắt đầu nghiên cứu và tất cả các hình thức đều được thảo luận kỹ lưỡng để giảm thiểu sự khác biệt trong báo cáo."
PMC6834279,"We used a convenience sample of clinical sites, which may have introduced unconsidered biases in our efforts to represent how care is delivered in the participating countries.","Chúng tôi đã sử dụng một mẫu thuận tiện về các địa điểm khám chữa bệnh, điều này có thể đã gây ra những thành kiến ​​không được cân nhắc trong nỗ lực của chúng tôi nhằm thể hiện cách thức cung cấp dịch vụ chăm sóc ở các quốc gia tham gia."
PMC6834279,"We also focused on public health services, however, there is a possibility that caregivers frequently bypass the public sector.","Chúng tôi cũng tập trung vào các dịch vụ y tế công cộng, tuy nhiên, có khả năng những người chăm sóc thường bỏ qua khu vực công."
PMC6834279,"As such, we may have not identified areas of possible improvement in the management of children with respiratory disease.","Do đó, chúng tôi có thể chưa xác định được các lĩnh vực có thể cải thiện trong việc quản lý trẻ mắc bệnh hô hấp."
PMC6834279,"Reducing child morbidity and mortality is a core element of the Millennium Development Goals, however, it seems that there is still much ground for improvement in the spectrum of childhood respiratory care particularly in low- and middle-income settings.","Giảm tỷ lệ mắc bệnh và tử vong ở trẻ em là yếu tố cốt lõi của Mục tiêu Phát triển Thiên niên kỷ, tuy nhiên, có vẻ như vẫn còn nhiều cơ sở để cải thiện phạm vi chăm sóc hô hấp ở trẻ em, đặc biệt là ở những nơi có thu nhập thấp và trung bình."
PMC6834279,Increasing awareness and education of health professionals and ensuring availability of essential medications should be among the first steps to combat respiratory misdiagnoses and inappropriate use of antibiotics.,Nâng cao nhận thức và giáo dục của các chuyên gia y tế và đảm bảo có sẵn các loại thuốc thiết yếu phải là một trong những bước đầu tiên để chống lại chẩn đoán sai về đường hô hấp và sử dụng kháng sinh không phù hợp.
PMC6834279,"Additionally, economic resources and health system structures vary between countries so attention should be focused on the particularities of each setting.","Ngoài ra, nguồn lực kinh tế và cấu trúc hệ thống y tế khác nhau giữa các quốc gia nên cần tập trung chú ý vào đặc thù của từng bối cảnh."
PMC6834279,"In Kyrgyzstan and Uganda, primary care is mostly manned by mid-level providers, as opposed to Greece and Vietnam where only medical doctors diagnose and treat children.","Ở Kyrgyzstan và Uganda, dịch vụ chăm sóc sức khỏe ban đầu chủ yếu do các nhà cung cấp dịch vụ cấp trung đảm nhiệm, trái ngược với Hy Lạp và Việt Nam, nơi chỉ có các bác sĩ y khoa chẩn đoán và điều trị cho trẻ em."
PMC6834279,This might partially explain the differences in diagnostic patterns and history taking.,Điều này có thể giải thích một phần sự khác biệt trong mô hình chẩn đoán và lấy bệnh sử.
PMC6834279,"In countries with high incidence of pneumonia and limited training of primary care workforce, a focus on adhering to IMCI or other guidelines that are sensitive to pneumonia but not very specific [ 11 ] may be an option.","Ở những quốc gia có tỷ lệ mắc bệnh viêm phổi cao và việc đào tạo lực lượng lao động chăm sóc ban đầu còn hạn chế, việc tập trung vào việc tuân thủ IMCI hoặc các hướng dẫn khác nhạy cảm với bệnh viêm phổi nhưng không cụ thể lắm [11] có thể là một lựa chọn."
PMC6834279,"However, since most pneumonia and asthma deaths occur in these countries, [ 2 , 12 ] it seems crucial to develop tools and simple decision support approaches to help health professionals distinguish the most common causes of acute lower respiratory illnesses and refine the differential respiratory diagnosis in young children by studying local etiology of ARI.","Tuy nhiên, vì hầu hết các trường hợp tử vong do viêm phổi và hen suyễn xảy ra ở các quốc gia này, [2, 12] điều quan trọng là phải phát triển các công cụ và phương pháp hỗ trợ quyết định đơn giản để giúp các chuyên gia y tế phân biệt các nguyên nhân phổ biến nhất của bệnh hô hấp dưới cấp tính và cải tiến chẩn đoán phân biệt hô hấp ở trẻ nhỏ bằng cách nghiên cứu nguyên nhân tại chỗ của ARI."
PMC6834279,"Also, over-burdened yet under-staffed facilities may serve to explain the short time of respiratory consultations observed in Uganda and Vietnam.","Ngoài ra, các cơ sở quá tải nhưng lại thiếu nhân lực có thể là nguyên nhân giải thích cho thời gian tư vấn về hô hấp ngắn ở Uganda và Việt Nam."
PMC6834279,"In such circumstances, important aspects of clinical practice may be omitted in a bid to ‘clear’ patient queues.","Trong những trường hợp như vậy, các khía cạnh quan trọng của thực hành lâm sàng có thể bị bỏ qua nhằm “xóa” hàng đợi bệnh nhân."
PMC6834279,"In Uganda, the chest was often not exposed during clinical examination, a finding similar to that of a study from Tanzania [ 24 ], leaving health professionals at risk of missing important markers of severe disease.","Ở Uganda, ngực thường không lộ ra khi khám lâm sàng, một phát hiện tương tự như nghiên cứu ở Tanzania [ 24 ], khiến các chuyên gia y tế có nguy cơ bỏ sót các dấu hiệu quan trọng của bệnh nặng."
PMC6834279,"Increasing the focus on enhancing healthcare workforce and strengthening health systems in accordance with the Sustainable Development Goals [ 33 ] should be a priority that could facilitate the conduction of consultations with proper history taking and clinical examination [ 5 ], factors that are critical for diagnosing respiratory illnesses in children.","Tăng cường tập trung vào việc tăng cường lực lượng lao động chăm sóc sức khỏe và củng cố hệ thống y tế phù hợp với Mục tiêu Phát triển Bền vững [ 33 ] phải là ưu tiên hàng đầu có thể tạo điều kiện thuận lợi cho việc tiến hành tư vấn với việc khai thác bệnh sử và khám lâm sàng thích hợp [ 5 ], những yếu tố quan trọng để chẩn đoán bệnh hô hấp ở trẻ em."
PMC6834279,The findings of this descriptive study add evidence to the worrying perspective that the quality of clinical assessment for children with respiratory symptoms does not seem to have improved much over the past decade.,Những phát hiện của nghiên cứu mô tả này bổ sung bằng chứng cho quan điểm đáng lo ngại rằng chất lượng đánh giá lâm sàng đối với trẻ có triệu chứng hô hấp dường như không được cải thiện nhiều trong thập kỷ qua.
PMC6834279,"The deficiencies observed and the differences documented among countries may provide ground for further research to understand the role of potential underlying contextual factors such as culture and quality of doctor-patient relationship, validate trends and inform future interventions.","Những thiếu sót quan sát được và sự khác biệt được ghi nhận giữa các quốc gia có thể tạo cơ sở cho nghiên cứu sâu hơn để hiểu vai trò của các yếu tố bối cảnh tiềm ẩn như văn hóa và chất lượng mối quan hệ bác sĩ-bệnh nhân, xác nhận xu hướng và đưa ra các biện pháp can thiệp trong tương lai."
PMC6834279,"There seems to be substantial space for improvement in the management of children under five years of age with respiratory disease in primary care of low-and- middle-, as well as high-income countries.",Dường như có không gian đáng kể để cải thiện việc quản lý trẻ em dưới 5 tuổi mắc bệnh hô hấp trong chăm sóc ban đầu ở các quốc gia có thu nhập thấp và trung bình cũng như các quốc gia có thu nhập cao.
PMC6834279,Our study has documented evidence of antibiotic overuse and frequent symptom relief from short-acting β-agonist trials.,Nghiên cứu của chúng tôi đã ghi lại bằng chứng về việc lạm dụng kháng sinh và giảm triệu chứng thường xuyên từ các thử nghiệm thuốc chủ vận beta tác dụng ngắn.
PMC6834279,"In countries where diagnosis and treatment of under-fives is done by medical doctors, a focus on increasing education in good antibiotic stewardship and raising awareness regarding differential respiratory diagnosis (including asthma) seems to be crucial.","Ở những quốc gia nơi các bác sĩ y tế chẩn đoán và điều trị trẻ dưới 5 tuổi, việc tập trung vào việc tăng cường giáo dục về quản lý kháng sinh tốt và nâng cao nhận thức về chẩn đoán phân biệt hô hấp (bao gồm cả hen suyễn) dường như rất quan trọng."
PMC6834279,"In low-resource settings relying on guidelines to assist primary care providers, a focus on supporting them in performing appropriate history taking and clinical examination by making available delivery devices, clinical decision support applications and essential medications, may constitute important future actions.","Ở những nơi có nguồn lực hạn chế dựa vào các hướng dẫn để hỗ trợ các nhà cung cấp dịch vụ chăm sóc sức khỏe ban đầu, việc tập trung hỗ trợ họ thực hiện việc lấy bệnh sử và khám lâm sàng phù hợp bằng cách cung cấp các thiết bị phân phối sẵn có, các ứng dụng hỗ trợ quyết định lâm sàng và các loại thuốc thiết yếu, có thể là những hành động quan trọng trong tương lai."
PMC6834279,Strengthening health systems and re-enforcing human resources also seem imperatively needed.,Tăng cường hệ thống y tế và tái bổ sung nguồn nhân lực dường như cũng rất cần thiết.
PMC6834279,(PDF) Click here for additional data file.,(PDF) Bấm vào đây để xem tệp dữ liệu bổ sung.
